,pancakeswap,pancakeswap-amm,pancakeswap-stableswap,beefy,alpaca-finance,apeswap,belt-finance,venus,autofarm,aave-v2,aave-v3,curve
40,0.027531639397617935,0.027531639397617935,1.9842883221179992,-0.024263986958474093,-0.005747747376948942,-0.004878448961374904,-0.022012426181184708,-0.08187058126130331,0.053118969679541994,-0.10142782781757986,0.05692034268562418,0.1465673918643413
41,0.04461398893658863,0.04461398893658863,-0.029254183638802722,0.04745470398680607,0.058521412801007866,0.008304426415654653,0.03407063262904364,0.23920736261027198,-0.0417020281127517,0.023520533150747536,0.028505684848577184,-0.017995954945733028
42,0.07329935660819786,0.07329935660819786,-0.22129799117182403,0.017995461994653406,0.02357656817756748,0.06343452011890993,0.0461175361349806,0.22707808911328775,-0.03397830441845884,0.02197908738500587,0.031067047863065023,-0.07520857842753259
43,-0.048700199232887154,-0.048700199232887154,0.007771339860727533,-0.059620987778228884,0.18192164800102195,0.08450727618595644,-0.038451701984150044,0.04239696497572942,0.02578128821955117,0.09665615831877683,0.0792918081597005,-0.03277451701021028
44,-0.008866400288689125,-0.008866400288689125,0.017307401867994843,0.012212717864790612,0.016953789659563512,0.009406643771951995,-0.005140846726449433,0.051315730816047234,0.012106170972576269,0.07859053135164484,-0.0425385934884428,0.008311671445231372
45,0.009772406491789898,0.009772406491789898,0.039506449920945874,0.005587361481038444,0.015875724936970093,0.013668404925682776,0.04037050854788449,-0.06645905780209627,-0.0365333226878255,0.09375169128575411,0.006432174049979089,-0.007230768669434617
46,-0.03458599973963805,-0.03458599973963805,0.012765088901999455,0.01953741174633228,0.02446389249661074,0.06742902546785934,0.14268437730650185,0.017672227505141525,-0.006056797122762747,0.018385336529907814,-0.0012732853858740123,-0.030522161264610825
47,0.0010699453264089165,0.0010699453264089165,0.10405507132489533,-0.004433970498661122,0.03302515262561023,-0.005867040612132057,0.023145076716039936,0.06800476647752096,0.028208085926183513,0.07495655661952938,0.003077089114327025,-0.010594579622194789
48,0.07007132169415309,0.07007132169415309,-0.004635672567353977,-0.0017297326228183918,0.054620409171814543,-0.0004583368046946479,-0.01564984942702108,-0.17855555563652448,0.20156282268851888,0.10390880093192023,-0.02133810665971836,-0.02682972989182264
49,-0.015676210742815,-0.015676210742815,0.008642703952100872,-0.009512820206376782,0.020776117441756226,0.03759113982873963,-0.031939243264989314,0.013954311411277898,-0.03341352209109916,-0.07990522161818092,0.031086083500917905,0.0049950230488156055
50,0.008451544656809418,0.008451544656809418,0.03234538664882258,-0.01924889102555538,0.09137623689526131,0.03541225312151042,0.0001433659936249665,0.06444194083902421,0.047886351269704086,0.002449156589103829,0.0075775443545198495,0.012640681862163605
51,0.004184011310976787,0.004184011310976787,-0.340989846310624,-0.025857900935751355,-0.020750057521695786,0.01744917011482272,0.006878862955602694,0.016015441773039374,0.05688380089432954,0.043412544278777165,-0.0063743269258477175,-0.015457701967483639
52,0.04095644400742682,0.04095644400742682,-0.1016855607570718,0.0008872158641723971,-0.046441716624297746,-0.008404420932000223,0.010863133918721735,-0.45165017252059103,0.048462480585573786,0.06766848539689896,0.04910036794855377,0.009962708220686123
53,0.012546885290638077,0.012546885290638077,0.08102989926201887,0.008878807736470096,-0.02131642050313798,0.008320887941607902,-0.021208147956670476,0.7780754128513272,-0.012098535188178383,0.13534247004161504,-0.04557094600896405,0.002952978620637925
54,-0.00196000778003691,-0.00196000778003691,0.047428668270072194,-0.05199418942642431,-0.030499526627797535,0.05725518543219721,0.01725912597199808,-0.029209033667040307,-0.016064237127527692,0.015927251760895267,-0.021454042435072873,-0.005060557553100753
55,-0.05914274037198142,-0.05914274037198142,6.029851656718652,-0.06513270452611031,0.05432898464481206,0.021360205580452485,-0.020830392687260724,0.010016893665909743,-0.0422837209461534,-0.054341110285907934,-0.018162533424693317,-0.013533830423628546
56,0.028581602335066236,0.028581602335066236,1.0241147546383829,0.07933789776649314,0.005354088289876602,0.00640903373382784,-0.04687188399279718,0.0951003871363929,-0.005468216690848404,-0.03885438662334484,-0.023098426603245015,0.00020597521203202795
57,-0.02572313297333717,-0.02572313297333717,0.09337686206793272,0.0258933333371254,0.015112885446249669,0.00832828898747695,-0.001237175030663007,-0.054649311676774004,-0.07529171831364279,0.14992776163977384,-0.09122874524774438,7.815546913825244e-05
58,0.013176083983082787,0.013176083983082787,0.16773218173988136,0.05812481530357472,0.033768149011867976,0.0029227376058802434,-0.007696133628778412,-0.06389324766876958,0.0119458969625017,0.27765880378906216,0.05803764387402732,-0.004946319150676448
59,0.010733136447849567,0.010733136447849567,0.07084700842964042,0.013630072784029945,-0.013717696203917717,-0.03423211235335355,-0.00023609936153390354,0.03769984640981594,-0.048023241940469474,-0.038735904793517184,-0.1354796830109789,0.011806691716244044
60,-0.15784338370668494,-0.15784338370668494,-0.01254570103944841,0.02119905280253187,0.047967934890409625,-0.17249443917483898,-0.01694290972305923,0.0981059622334306,-0.2800382249855007,0.04034641007980899,-0.17988225370965027,0.0007471621522734395
61,-0.07739056726547944,-0.07739056726547944,-0.006570960052055597,0.021533082048207364,-0.03532459356587292,0.026774025946125324,0.0025903634613968496,0.11919757922458962,-0.22890237579723782,-0.00017135211916552429,0.007818082859942344,0.009722479502681791
62,0.11532149121481416,0.11532149121481416,-0.11862111325499203,0.028429950984379948,-0.019211698661607435,0.01439733735364812,0.012694236325262231,0.15525809498923437,-0.25327160715780606,0.06138355059977929,0.05810460949109153,-0.03211652886054195
63,0.038341762951800584,0.038341762951800584,-0.016710683555714256,0.017725341509025272,-0.015513122020487047,-0.05670112320497689,-0.15957022690561218,0.10438113710889874,-0.055874276988580274,0.22106371582550222,0.03536707148691032,0.0034929365977147686
64,-0.04992245931755479,-0.04992245931755479,0.007004154731018675,-0.0022144060883075856,0.01342214445543366,0.024487583295107918,-0.033498376119566964,0.07110302052614115,0.09532648368350416,0.27989580904620825,-0.037356893889173515,-0.26239593452120524
65,0.004466396868069822,0.004466396868069822,-0.013908842614486439,0.03197894955060154,0.018326179289674505,0.01621322936519487,0.0016447046942433818,-0.007628145158027677,0.4643344104718823,0.10806272082355561,0.05313580390728556,-0.043116277977577666
66,0.03745059681782781,0.03745059681782781,0.029054402674304036,0.028523300610210356,0.009459813478433166,-0.043196720892751395,0.000383037669365871,-0.04260462592850922,0.18152853759897147,-0.030628714908708,-0.008477597290112548,0.0030560012288991523
67,0.042798066485419506,0.042798066485419506,-0.005852345784851498,-0.019516448568000277,-0.004535311002446307,0.028237134705304534,-0.013492115653249925,-0.02509712006761533,0.07285461245801028,-0.007446631023443007,0.03928821566008889,-0.5915957573768797
68,0.0204970980727901,0.0204970980727901,0.05425024479295182,0.011046391257625077,0.015598855970604175,0.014255271384707502,-0.02556351093462561,0.027795741025262943,0.09381354415668453,0.11625155718783642,0.025931807998132106,-0.0438822637456725
69,0.009075105120338378,0.009075105120338378,0.004114967868359187,-0.01369639848434212,0.016236176933329904,0.02850374734040484,0.030515807813087603,0.0370363175940962,0.04668934035982919,-0.01241120522033834,0.004807716792099903,-0.10171612779102113
70,-0.035471759346400455,-0.035471759346400455,0.0047070294663655865,0.056920420277942085,0.033978543627156466,-0.013780225418203451,0.006847760029145666,-0.004351557684499019,0.034709233922553206,0.08809013307009983,0.030594091002640322,-0.018524313020368388
71,0.018867855185483506,0.018867855185483506,-0.0007714248691051973,0.00758816633667303,0.027537935432387473,0.0028661115907568924,0.04861834512740337,0.10014234311942127,0.07031109591557638,-0.029991283708544758,-0.025558857497263943,-0.037174855934871465
72,0.029544336716949227,0.029544336716949227,0.0027141560598671344,0.032634951755255326,0.024825219277273547,-0.017590835773141467,0.031052899542967083,0.0541642785465255,0.050774083917569435,0.0008344968882678661,0.007896185426568225,-0.3684224640897745
73,0.042070719273293644,0.042070719273293644,0.006684041457878376,-0.02893987095894257,-0.014372376484253602,-0.11140342212681087,0.0015944442875241993,0.13573660408292754,-0.018241802710230015,-0.004292648957048062,0.00030629255966352353,0.12887813459347863
74,-0.012133647083649945,-0.012133647083649945,0.0059261346537677895,0.03719769562535413,0.035718701949779774,-0.029600134205038264,0.030033068225172377,0.18373440154336795,0.02828952528750195,0.042461633768328344,-0.12211190765248015,11.114653498785765
75,0.041484299425754934,0.041484299425754934,0.01737730095537726,0.02586716092990815,-0.05418893481128384,0.051254739644147396,0.03851057229504762,0.2541803872932864,-0.014926515580231836,0.0771019038619245,-0.003485022186444753,3.130153492042796
76,0.007935861021970192,0.007935861021970192,0.10980407487960098,0.03383751890503661,-0.0017763456263341082,0.014343410285625913,-0.006848577868503014,0.011237311287158658,-0.011128761127443876,0.003412475283353311,0.028521766903543133,0.01939682531383058
77,-0.041521502847688074,-0.041521502847688074,-0.006357760096701415,-0.013128696053959166,-0.014422899992450278,-0.04701988322706485,0.00391129371378951,0.31751989004842174,0.0034351907181260355,-0.007992050488810687,0.017562693128938767,0.02484104267456333
78,0.03422436550062713,0.03422436550062713,-0.012164542774781628,0.07554212678677219,0.015437932362534657,-0.019358199521030794,0.013556441674096975,0.3016428227829784,-0.018421634503182127,0.041361816174007915,0.07564407978694154,0.021367810549973276
79,0.008173164316517045,0.008173164316517045,-0.005938923086943326,-0.005532098327675317,-0.006862117513874222,-0.011695559949686518,0.007748610625226915,0.3165516015064944,-0.029966623095668665,-0.006426121725894851,0.05020182222214653,0.007039439052784591
80,0.010118153682206144,0.010118153682206144,-0.06161141545785287,0.001516361991572568,-0.009651661704868864,-0.005820949263064423,-0.026477396893888505,0.0033343044130136335,0.06081579103020851,0.1128201100389763,0.03349960934215268,0.013573585427469004
81,0.010858649440927737,0.010858649440927737,0.0779815754442168,0.007061841426714066,-0.016799394906485077,-0.024107747652463707,-0.022285450063590728,0.013404563456939522,-0.10920964445289538,-0.03485481389569711,0.10252639013140841,0.029231681176797863
82,-0.013645163469053534,-0.013645163469053534,0.03097607469188146,-0.01202984570157617,0.02312388000392107,0.014770977702263544,-0.01924095914834245,-0.012405922845609485,0.052595357543638865,-0.060512284547750816,0.04919649417823946,0.05157197439719319
83,-0.00210017003291052,-0.00210017003291052,0.0019857364610078587,-0.0003243753236680247,0.013809029170468223,-0.048934989452133815,0.051149038626649324,0.12173071839605232,-0.022922859276454544,-0.1488747955720905,0.03140722179347866,0.004847832911403893
84,-0.09093717714466898,-0.09093717714466898,-0.00010946894387597883,0.05645374433439421,-0.02328303914782326,0.04238763303788762,-0.008333128504534382,0.06568701600104254,0.0013583201987696913,0.29026084808840924,0.011672041939490452,0.011089981070498744
85,-0.041604186766560636,-0.041604186766560636,-0.032776059470787766,0.05731336847822388,0.050330019901624334,0.052650164803690336,0.025747862815116207,0.08460234048863802,-0.04478861652025534,-0.030583259129388307,0.05909622055497943,0.00919633282948551
86,-0.014349258100951667,-0.014349258100951667,0.0005671607422916836,0.020858642110560544,0.0018404717952427152,-0.005240619475165187,0.034098425803260834,0.13111890837930074,-0.0034586572937620463,-0.0915253887930011,0.001703517457982695,-0.005831421147775795
87,0.010852108453052622,0.010852108453052622,-0.00466914863134571,0.007736796826089742,-0.0008250727730644281,0.016617434718875,-0.007068719732881923,0.20236599010262513,-0.32267052995863643,0.034541200273423334,-0.001500122745249688,0.010940012326429382
88,-0.059459267552897765,-0.059459267552897765,0.0018030299750904089,0.056374358227745835,-0.018817382663337878,0.0077295233380780815,0.021626599632147636,0.2871855614874961,0.06619628221194018,-0.0223009338548239,0.013543813060101106,0.08958086587350311
89,-0.01862361000019086,-0.01862361000019086,0.025734592989757,-0.006919794735801288,-0.12495765923771607,4.478822093756385e-05,0.0024624522140019867,0.10664583195951072,-0.13171015016021237,0.13215841055154476,-0.05227391703922424,0.03433651239243041
90,0.06326951880021814,0.06326951880021814,0.009585473853213733,0.05068623323146615,0.016703716346893938,-0.01883842992696183,0.012352260262408432,0.007537880168384081,-0.02202530219041343,0.049197483647118734,-0.0287859580650216,-0.007204688312760221
91,0.013980794369185201,0.013980794369185201,0.012308778197687609,-0.027456219203160992,0.013926919558516326,0.006386468455017225,-0.016782182810431534,-0.11660915860881571,0.028043020068127866,0.041673391150134576,-0.043812484578492406,0.003087217907689732
92,0.06960740188536163,0.06960740188536163,0.0019760334675715807,-0.012847669318331811,-0.09945018365706038,-0.002268443636544104,0.02751393938276947,-0.20768886452263813,0.060820648533825405,-0.014303674440273029,-0.22906971492070316,-0.032534384953324724
93,0.06870798469305228,0.06870798469305228,0.004140251965736086,-0.0007054969459922011,-0.043303962640163896,-0.0043761081762713205,0.014641096799181685,0.2578723876136235,0.03026835995480659,-0.07488078661060871,-0.03584440344232254,0.03907521382811874
94,0.048164198812417736,0.048164198812417736,-0.006563480023041857,0.0003693576049734748,0.06167353593414515,-0.037760651752930086,0.0024908675342645292,0.253220020883284,-0.08747445809552712,0.020144637577152347,-0.022911026473425355,-0.003393249384679886
95,0.02309878669888432,0.02309878669888432,0.021455092070150616,0.024460549494386363,-0.052639544464502586,-0.012026785320747746,-0.009068600945072447,-0.06985830710550944,-0.1525449499000926,0.027579647080786973,-0.034280069230894106,-0.006602592763139126
96,0.01702227898885811,0.01702227898885811,-0.0009092105458609057,0.05233642722619769,0.07328988352224997,0.02067486101571392,-0.008578916926713753,0.004224874407148249,-0.009325993231749208,-0.0032244819640447897,0.02692355980233585,0.01934226073454859
97,-0.00011198118124966516,-0.00011198118124966516,-0.0015788855821925463,-0.0007909455161745349,0.06116967738526813,0.011019740088765273,-0.0009294639480059708,-0.060649262321305075,0.05675112976491059,0.04575920221901408,-0.01427054928313709,0.01401427094243024
98,-0.0015276248835343065,-0.0015276248835343065,0.00040125508259092335,-0.0004941659486105143,0.009634153999951822,0.012051554070189985,0.03509047714710767,0.10656189729860421,-0.008798973882442107,0.020082616474762283,0.03722178573646251,0.012329220731408519
99,0.015278462590386122,0.015278462590386122,0.011436916425205279,0.028290801408736632,-0.03529579630587609,0.011603542703963576,0.03577563052161303,-0.03198975004944715,0.035361666964033756,-0.0007879839132325372,0.020382523779105988,-0.0022972101426911307
100,0.017498165249971498,0.017498165249971498,0.012917809920103718,0.02805693473736537,-0.004441921039312624,-0.017428302600898782,0.0032981533156795084,0.1450710089428362,0.03536236893174527,0.09752851919964933,0.03760068495490376,0.00012645461848159734
101,-0.010089910090226417,-0.010089910090226417,0.017217155656437333,-0.004822961209862919,0.015585031970596797,0.011578861297716347,0.00428512600335762,-0.029176985683037393,0.0065661196942188305,0.0912537226551815,0.004037788777315088,0.015978112525248722
102,-0.00313717834164029,-0.00313717834164029,0.0006293014480618364,-0.09766700270357409,-0.19598092166348535,0.021679872382672105,0.03164282442509858,-0.06540715967259692,-0.00445556156756044,-0.0031833316245798438,0.02162978204592103,-0.007711039111976681
103,-0.0068054327393061165,-0.0068054327393061165,-0.002664022565549762,0.01505073857994721,-0.0491145901047334,-0.015444259548670458,-0.057483935229564076,-0.02441942334553282,0.04049738109993806,-0.030328756582744587,0.01762985762615199,-0.002879032301468909
104,0.03392071224149085,0.03392071224149085,0.0019810813276066597,-0.0010770998892694061,0.16075530721607256,0.008890680054353561,-0.012907610048737528,-0.0853671640475483,-0.006239650206822045,-0.0006655724677798736,0.008592142036148331,0.0016881553074503675
105,0.004445749359931694,0.004445749359931694,-0.001593517296746283,-0.051110913956973314,0.04191149763017332,-0.04422505683610645,0.018242462146233596,-0.009066169303215688,-0.048951108710191704,-0.023742688762390274,-0.018136416138372358,-0.018234143064121633
106,0.03697059986212392,0.03697059986212392,-0.0014117176079703198,0.021802040591684335,-0.05937621963369366,0.0029737750511893424,0.03137451793851809,0.10923544481072223,0.07524571476756026,0.05027339033852929,0.00025547056463581796,-0.009768264349678257
107,0.02924932977128747,0.02924932977128747,-0.0027095245569099813,0.003310181955238134,0.04945209872776579,0.008401719871346858,0.00019959900096222505,0.20595243841011923,-0.02542408957166531,0.022781547743578212,-0.010692010194460089,-0.009421607880618965
108,-0.021633170387235112,-0.021633170387235112,-0.0014750182867632189,-0.017141965209252374,0.011598301665600053,-0.03227197796837289,-0.009538582885950886,0.17843206785653565,-0.025456364239732965,0.029818677991336084,-0.04190838310101974,-0.004333327440968593
109,0.009451145018289031,0.009451145018289031,-0.001799128750320289,0.017441793941099792,0.019070185765838632,0.011460356587457587,-0.025770526604624977,-0.03982235174992588,-0.0020212100912910813,-0.062456793699474655,0.018641636170686704,0.011992828708960346
110,0.030145922176360918,0.030145922176360918,-0.028806193082051346,0.054226423249242206,-0.013435141911115278,-0.025061712594500407,-0.003451921371218414,0.04968844070801315,0.04374379208771728,0.015561389791991731,0.006663453084988058,-0.006566879328309905
111,0.0077736651303361715,0.0077736651303361715,-0.00013048610560961738,-0.0012864157650235297,-0.11153064453173644,-0.0496241253305727,0.04224108745539046,0.0506084487590972,0.02404663403625107,-0.060884686415972666,-0.008388732808883193,0.0017611930466507886
112,-0.01243282195979778,-0.01243282195979778,0.008707417589939759,-0.02186598226428127,-0.0035618843204676676,0.08295695337408149,0.0002881862978862948,-0.1136714462350511,-0.015635987718938593,0.03898125818398124,0.014286166919691201,0.007216855568562552
113,0.05721392591032726,0.05721392591032726,-0.012770093688219353,0.00689163916195068,0.0387819572576098,0.040637551812031214,0.010735271182516604,-0.026398713202232527,-0.04813482426357463,-0.08573118306054328,0.03238281347805705,0.0004780706547620195
114,-0.006202742522039784,-0.006202742522039784,-0.013478535228335864,0.0016840492861449619,-0.028740351511437723,-0.014225474598118737,0.0010575879778087494,-0.008018937737720111,0.04288421208203963,0.06046402842969334,-0.05377216655447503,0.00011545675887258966
115,0.016338926587880165,0.016338926587880165,-0.0035553598031403677,-0.08862617182497812,-0.011255104325496035,-0.011375702110396402,0.007190477215731184,0.03378680241433307,-0.011747109206279083,0.018601584026519236,0.015457113753710283,-0.01061712283585503
116,-0.008965248517494473,-0.008965248517494473,0.004438790405201676,-0.07046541965786635,0.013713824611862657,0.010597718320507488,-0.0002464307630929419,0.029793047892368252,0.0069835523440491265,0.022064110143623195,0.027397784160436922,-0.004562047831697447
117,-0.032706609808639486,-0.032706609808639486,0.0006784529762655644,0.11050398482251467,0.0009675354635265698,0.00927541569976853,-0.0937103376810261,0.0772161360103214,-0.007188294337194923,0.035007131888156184,-0.00743154086619402,0.0020107472856218944
118,0.0028677824242548944,0.0028677824242548944,0.000799538956605339,0.020980407899816367,-0.004423352870103536,-0.021495305958273203,-0.0006072299457546837,-0.034473553432614934,-0.044116242212306256,0.04900913167293397,0.015689049671268718,-0.003771292180831165
119,0.055943120084789744,0.055943120084789744,0.0010247109255383524,-0.028398847186067777,-0.021840878701165023,-0.023770672042602303,-0.014703608408735303,0.08800730583827443,-0.17844151544908182,-0.03626173401192856,-0.014385423759774807,0.023566762440571987
120,0.058070073226799135,0.058070073226799135,0.008178043151636283,-0.0018032998366159791,-0.013649616098679429,0.02335579677143107,-0.056025950270502056,-0.027502558286142564,0.022936361312652975,0.04497031450770739,-0.021353733529945296,-0.0008328361950157293
121,-0.008121720338601812,-0.008121720338601812,-0.0018694585654264184,0.009198806087848288,0.17275937934249264,0.00043152499898679864,-0.0922179344007431,-0.028391093751217622,0.043464146905776824,0.024798347139231236,-0.030066840612272827,0.02568170338870135
122,-0.006632086783793456,-0.006632086783793456,0.008069813483314592,0.014992639804397356,0.014029127369042937,0.01081156996761612,0.008783780872611224,-0.02147992344082339,-0.04245572698350231,0.02280280385921607,0.060697038357743205,0.0056914410339785615
123,0.06829527105934186,0.06829527105934186,-0.004262627886778447,-0.016965660106138092,-0.03502218300857485,0.01593500630911371,-0.027874216528000262,-0.02582406762072076,-0.04811387930030897,-0.036512563121716135,-0.001118193990841676,0.06103231220727512
124,-0.0508598840183383,-0.0508598840183383,-0.25453856018415766,0.009551807604770035,0.04061609112425191,-0.008951501411429974,0.01794551414159673,0.032282944308114514,0.06074186065649334,-0.00035317844426219214,0.014412442418199056,0.03177211707352856
125,0.06877910399446052,0.06877910399446052,-0.004409195561711043,0.02651875125757086,0.037378522168932005,-0.037221696590328035,0.02587644485376628,0.0400944963048675,0.0661579422827896,0.00881738209332572,0.027609807465313496,0.021291523620505126
126,-0.02802732645009587,-0.02802732645009587,0.04518902201318764,0.06934892309776242,-0.12272824536056137,0.030553545624210754,-0.0008298782416886752,0.020420611715282755,-0.015655375987425835,-0.08505050394837721,-0.005286376163788131,0.00675510814731517
127,0.016375480299309242,0.016375480299309242,0.010098515076501169,0.030745776208246367,-0.00035324769698064085,-0.01109587028934067,-0.06175886384832874,0.029795728226300167,-0.025430565987266007,0.018667893817818637,0.06495110447399743,-0.002004283712915389
128,-0.024896134495057454,-0.024896134495057454,-0.0061279599503197835,-0.01023474516931866,0.032522107242223264,0.012668271120098051,-0.020909316072152184,-0.02122710041446163,-0.018520600900145623,0.03988843928985375,0.02087561213013145,-0.03118204492055876
129,-0.013329902278249817,-0.013329902278249817,0.016112613125563113,-0.02648037244772139,-0.018516843282372464,0.0014044386497820138,-0.009609917635414855,0.15626754832807155,-0.05332906398677595,0.00718915397465314,0.003030679626133681,-0.054103467809107464
130,-0.046643072764398386,-0.046643072764398386,0.003206873296447199,0.021912606356302433,-0.006997962783278577,-0.031864340453151896,-0.08223592708523253,0.08068335504502144,0.02969967069403312,-0.011096072907864074,-0.005451908631840419,-0.007732336521261707
131,-0.02601522652397026,-0.02601522652397026,-0.2284167582811114,0.0009066460717015445,0.011010947926287207,-0.04875163406717231,-0.03610790306807754,0.002298934000397823,0.022783087622938236,0.012739309764730589,-0.0010864374252609332,0.07867490322941229
132,0.03357070845071908,0.03357070845071908,0.0005171210426009321,-0.026455149813026102,0.01437737784589821,0.012748477921462609,0.04017965915628641,0.016248636479998524,0.02584277730809137,0.042468314458741885,0.00079981416637942,0.02343659291090927
133,-0.005402713940559134,-0.005402713940559134,-0.009007863619879819,0.00926126170222652,0.014460842981488309,-0.049755603967297723,0.025823780026867693,0.008399763232589175,-0.03148555546878018,0.09679499121178647,-0.003979404731972891,0.2700234275404976
134,-0.01030590997733627,-0.01030590997733627,-0.0016324627989314777,0.07468061275429472,0.08745707451452267,0.057274666651359496,0.17337560728156665,0.0038256025127947346,0.03329614716704832,0.07318699494029834,-0.022811995511867966,0.02848397442176709
135,0.01119339433216493,0.01119339433216493,0.02121610492480608,0.006878973285839862,0.014072043505987564,0.01896848850622379,0.04267033938956355,-0.016655130584959266,-0.025135950696193454,0.015519190240766312,0.010718332540958109,0.1677373871425194
136,0.009867996397727508,0.009867996397727508,0.02914429602631352,-0.018476834102961748,0.02265743608294324,-0.04561942320914014,-0.028823861023974162,-0.02796140155808413,-0.07244779883557051,0.008390627864908407,0.03245266371997935,0.19717300924988357
137,-0.009496054050474378,-0.009496054050474378,0.005607965363304324,0.02215959398397227,-0.005870045910585153,-0.025448905874971395,0.009095231824327143,0.07036284667566739,0.02542343741217734,-0.14260991471495066,0.019236914916210157,0.22330135430061038
138,-0.14461209259266472,-0.14461209259266472,0.0041151641317040966,-0.004463076500083485,0.017954781558090716,0.02925420252262434,-0.014895243531481084,0.09989458954201336,-0.00949756918329725,0.09700147443942142,-0.04123442085993312,0.12706172295608953
139,0.007441329015228426,0.007441329015228426,0.0018221767201245243,0.10202492298430621,-0.031240286502577486,-0.014849036059673026,-0.024240327968649056,-0.0218185379020005,-0.012393711726991996,-0.03126013095492408,0.020493076877232452,0.07175090724187427
140,0.02584797047846088,0.02584797047846088,0.006014739649032652,0.02350510580753573,-0.03339956673719224,0.04386233560229291,0.0008492020446964066,0.12713845534509605,0.0637431081299844,0.03352469811101355,-0.00418706595581908,0.05326312370526498
141,-0.03342074327786504,-0.03342074327786504,0.005004687330070201,0.020416738817373048,-0.10424584263788672,-0.06596309650789034,0.046912527299614704,0.08938844717334926,0.049186972281073604,0.10702804588534587,-0.038846710057693024,0.030905317126652454
142,0.008862667039732486,0.008862667039732486,-0.003905279935439321,0.0112529603024083,-0.02447048349368719,-0.005641734880291516,0.024244833992637993,0.07937973125749864,0.02021314159290344,-0.10286294858530776,-0.01181880643345734,-0.0009943442137624325
143,0.022395679628478327,0.022395679628478327,0.015633693892529443,-0.00010200269508220394,0.008985894412568252,0.026407908328505147,0.0021833129862296463,-0.019597342125623918,0.025146512660579656,-0.02186685970901303,0.009032814882952822,0.0066906640506601
144,-0.027934883273929678,-0.027934883273929678,-0.012008186527000198,0.004638697637191047,-0.006774564340891631,0.013327798827818205,0.010027318549948872,-0.010809684187869428,-0.010715881711213071,0.05293170972419081,0.17052113492323273,0.03485502354173087
145,0.06738873891599684,0.06738873891599684,0.0176463183464608,0.0267899924038022,0.014293850327660174,-0.005689247695354505,0.03137244789262206,0.022908136115908917,-0.03323155633843755,0.3337368921885766,0.13290596095903928,0.023322986593354633
146,0.04452949641256998,0.04452949641256998,-0.004838697493787181,0.0419804496537628,0.01206912978314878,0.01273620467932468,-0.0018583947782409016,-0.18467555562261806,-0.03859270544342408,0.193420162210874,0.009321389610903008,0.08064853964899177
147,-0.00967568495405191,-0.00967568495405191,-0.0020041096822989157,-0.013704052404128197,0.000613101938458982,-0.0013007554234503171,-0.004077939967296662,0.1422378974700247,0.07972018083782317,0.13799656487920275,0.016904075338896707,0.026189811681044617
148,-0.03462161435509925,-0.03462161435509925,0.0008101808431271174,-0.015031277766375584,0.10662813049910924,-0.04239319298782229,-0.048599185857864824,-0.07712378004192488,0.01657045366443577,0.053696414835071815,0.024424505167716104,0.016566918468266634
